S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.0741,0.20076,0.67485,0.39321999999999996,0.13514,0.05,-1.0,0.06,-1.47,-2.45,-2.17,28.2
0.07066,0.19813,0.66771,0.39065,0.13257,0.05,-1.0,0.06,-1.61,-2.52,-2.03,28.21
0.07869,0.20207,0.6535,0.40351,0.13901,0.05,-1.0,0.06,-1.61,-2.66,-2.17,28.22
0.07869,0.20339000000000002,0.66415,0.38553000000000004,0.12744,0.05,-1.12,0.06,-1.47,-3.01,-2.1,28.23
0.07524,0.20868,0.6535,0.40094,0.13257,0.05,-1.0,0.06,-1.54,-2.73,-2.1,28.240000000000002
0.07639,0.20339000000000002,0.66415,0.39579000000000003,0.13001,0.05,-1.0,0.06,-1.68,-2.66,-1.89,28.25
0.09026,0.20868,0.6892199999999999,0.38809,0.12616,0.05,-1.0,0.06,-1.61,-2.59,-1.89,28.26
0.08793,0.21134,0.68562,0.39321999999999996,0.12872,0.05,-1.0,0.06,-1.61,-2.59,-1.82,28.27
0.07639,0.20076,0.66415,0.38553000000000004,0.13385999999999998,0.05,-1.0,0.06,-1.47,-2.66,-1.75,28.28
0.07754,0.20471,0.6784399999999999,0.38553000000000004,0.13385999999999998,0.05,-1.0,0.06,-1.54,-2.66,-1.68,28.29
0.07524,0.20868,0.67128,0.39065,0.13001,0.06,-1.0,0.06,-1.61,-2.66,-1.68,28.3
0.07984,0.19682,0.66771,0.39065,0.13001,0.06,-1.0,0.06,-1.61,-2.8,-1.68,28.310000000000002
0.07066,0.20339000000000002,0.6535,0.38809,0.13514,0.05,-1.0,0.06,-1.54,-3.01,-1.54,28.32
0.07066,0.20076,0.64642,0.40094,0.12744,0.05,-1.0,0.06,-1.4,-3.01,-1.4,28.330000000000002
0.07524,0.20339000000000002,0.6535,0.38809,0.14159000000000002,0.05,-1.0,0.05,-1.54,-2.87,-1.4,28.34
0.06952,0.20076,0.6784399999999999,0.40094,0.12872,0.05,-1.0,0.05,-1.61,-2.66,-1.4,28.35
0.07524,0.1942,0.6393800000000001,0.37787,0.13129000000000002,0.05,-0.99,0.05,-1.68,-2.38,-1.33,28.36
0.08098999999999999,0.19289,0.6784399999999999,0.37532,0.13901,0.05,-1.0,0.05,-1.4,-2.45,-1.19,28.37
0.07984,0.20076,0.66771,0.38809,0.12616,0.05,-1.0,0.06,-1.4,-2.17,-1.26,28.38
0.07984,0.19551,0.65704,0.38809,0.12616,0.05,-1.0,0.06,-1.61,-2.03,-1.26,28.39
0.07754,0.20339000000000002,0.67485,0.38297,0.13385999999999998,0.05,-1.0,0.05,-1.61,-2.03,-1.4,28.400000000000002
0.07984,0.20339000000000002,0.67128,0.38809,0.13901,0.05,-1.0,0.06,-1.47,-2.03,-1.05,28.41
0.08098999999999999,0.20471,0.67485,0.39321999999999996,0.12744,0.05,-1.0,0.05,-1.61,-1.96,-1.26,28.42
0.07754,0.1942,0.6535,0.38809,0.12489000000000001,0.06,-1.0,0.05,-1.54,-1.89,-1.19,28.43
0.07984,0.19944,0.67128,0.38297,0.12744,0.06,-1.0,0.05,-1.47,-1.89,-1.05,28.44
0.07524,0.19289,0.6393800000000001,0.39836,0.12872,0.06,-1.0,0.05,-1.61,-1.89,-0.98,28.45
0.07524,0.19813,0.6784399999999999,0.40094,0.12744,0.06,-1.0,0.05,-1.61,-1.96,-1.19,28.46
0.08098999999999999,0.19289,0.66059,0.38809,0.13001,0.06,-1.0,0.05,-1.68,-2.03,-1.05,28.47
0.07869,0.20339000000000002,0.6535,0.37023,0.13001,0.06,-1.0,0.05,-1.75,-2.17,-0.98,28.48
0.07639,0.19159,0.6393800000000001,0.37787,0.12744,0.06,-1.0,0.05,-1.47,-2.31,-0.7,28.490000000000002
0.07295,0.20076,0.6535,0.37023,0.12233,0.06,-1.0,0.05,-1.4,-2.45,-0.77,28.5
0.0741,0.19159,0.66059,0.37532,0.12233,0.06,-1.0,0.05,-1.47,-2.59,-0.7,28.51
0.0741,0.18767999999999999,0.66059,0.38553000000000004,0.12872,0.06,-1.0,0.05,-1.47,-2.45,-0.7,28.52
